Grid_ID,经纬度,City,POP_PE,POP_FL,EMP
985999,"113.587672,22.91703",东莞,0,0,0
987612,"113.577895,22.92153",东莞,0,0,0
989227,"113.577895,22.92603",东莞,0,0,0
990842,"113.577895,22.930529",东莞,0,0,0
992457,"113.577895,22.935029",东莞,0,0,0
987613,"113.582784,22.92153",东莞,1721,4774,558
989228,"113.582784,22.92603",东莞,0,0,0
987614,"113.587672,22.92153",东莞,0,0,0
989229,"113.587672,22.92603",东莞,0,0,0
990843,"113.582784,22.930529",东莞,0,0,0
992458,"113.582784,22.935029",东莞,0,0,0
990844,"113.587672,22.930529",东莞,0,0,0
992459,"113.587672,22.935029",东莞,0,0,0
982770,"113.59256,22.908031",东莞,0,0,0
984385,"113.59256,22.912531",东莞,0,0,0
982771,"113.597448,22.908031",东莞,0,0,0
984386,"113.597448,22.912531",东莞,2612,1165,1040
986000,"113.59256,22.91703",东莞,0,0,0
986001,"113.597448,22.91703",东莞,0,0,0
982772,"113.602336,22.908031",东莞,741,118,103
984387,"113.602336,22.912531",东莞,0,0,0
986002,"113.602336,22.91703",东莞,1160,3358,678
987615,"113.59256,22.92153",东莞,0,0,0
989230,"113.59256,22.92603",东莞,0,0,0
987616,"113.597448,22.92153",东莞,0,0,0
989231,"113.597448,22.92603",东莞,0,0,0
990845,"113.59256,22.930529",东莞,0,0,0
992460,"113.59256,22.935029",东莞,0,0,0
990846,"113.597448,22.930529",东莞,163,1597,37
992461,"113.597448,22.935029",东莞,224,920,66
987617,"113.602336,22.92153",东莞,0,0,0
989232,"113.602336,22.92603",东莞,0,0,0
990847,"113.602336,22.930529",东莞,260,911,269
992462,"113.602336,22.935029",东莞,0,0,0
971468,"113.607225,22.876533",东莞,0,0,0
971469,"113.612113,22.876533",东莞,0,0,0
973083,"113.607225,22.881033",东莞,0,0,0
974698,"113.607225,22.885533",东莞,0,0,0
973084,"113.612113,22.881033",东莞,110,97,37
974699,"113.612113,22.885533",东莞,0,0,0
971470,"113.617001,22.876533",东莞,2113,833,1124
971471,"113.621889,22.876533",东莞,0,0,0
973085,"113.617001,22.881033",东莞,0,0,0
974700,"113.617001,22.885533",东莞,0,0,0
973086,"113.621889,22.881033",东莞,2911,1053,1664
974701,"113.621889,22.885533",东莞,373,63,108
976313,"113.607225,22.890032",东莞,0,0,0
977928,"113.607225,22.894532",东莞,4416,2544,1932
976314,"113.612113,22.890032",东莞,5328,1620,3573
977929,"113.612113,22.894532",东莞,464,192,313
979543,"113.607225,22.899032",东莞,204,211,282
981158,"113.607225,22.903531",东莞,1483,2198,702
979544,"113.612113,22.899032",东莞,0,0,0
981159,"113.612113,22.903531",东莞,1933,1590,1252
976315,"113.617001,22.890032",东莞,2486,979,760
977930,"113.617001,22.894532",东莞,3849,1237,1750
976316,"113.621889,22.890032",东莞,701,192,192
977931,"113.621889,22.894532",东莞,122,65,70
979545,"113.617001,22.899032",东莞,16,12,41
981160,"113.617001,22.903531",东莞,1014,480,657
979546,"113.621889,22.899032",东莞,0,0,0
981161,"113.621889,22.903531",东莞,780,175,529
971472,"113.626778,22.876533",东莞,0,0,0
973087,"113.626778,22.881033",东莞,0,0,0
974702,"113.626778,22.885533",东莞,4081,1127,2039
971473,"113.631666,22.876533",东莞,0,0,0
971474,"113.636554,22.876533",东莞,0,0,0
973088,"113.631666,22.881033",东莞,0,0,0
974703,"113.631666,22.885533",东莞,2848,1068,2303
973089,"113.636554,22.881033",东莞,284,162,185
974704,"113.636554,22.885533",东莞,3262,1029,1715
976317,"113.626778,22.890032",东莞,487,198,256
977932,"113.626778,22.894532",东莞,1265,412,1075
979547,"113.626778,22.899032",东莞,511,120,424
981162,"113.626778,22.903531",东莞,0,0,0
976318,"113.631666,22.890032",东莞,12,5,42
977933,"113.631666,22.894532",东莞,0,0,0
976319,"113.636554,22.890032",东莞,0,0,0
977934,"113.636554,22.894532",东莞,0,0,0
979548,"113.631666,22.899032",东莞,0,0,0
981163,"113.631666,22.903531",东莞,0,0,0
979549,"113.636554,22.899032",东莞,0,0,0
981164,"113.636554,22.903531",东莞,0,0,0
982773,"113.607225,22.908031",东莞,3222,3959,1964
984388,"113.607225,22.912531",东莞,251,1116,286
982774,"113.612113,22.908031",东莞,3701,2386,1403
984389,"113.612113,22.912531",东莞,4688,4039,2410
986003,"113.607225,22.91703",东莞,3811,1315,1207
986004,"113.612113,22.91703",东莞,3253,1788,2208
982775,"113.617001,22.908031",东莞,2226,964,1178
984390,"113.617001,22.912531",东莞,1794,2104,868
982776,"113.621889,22.908031",东莞,488,79,468
984391,"113.621889,22.912531",东莞,941,1729,1248
986005,"113.617001,22.91703",东莞,22,332,24
986006,"113.621889,22.91703",东莞,3763,1098,2402
987618,"113.607225,22.92153",东莞,1763,1082,621
989233,"113.607225,22.92603",东莞,859,207,360
987619,"113.612113,22.92153",东莞,0,0,16
989234,"113.612113,22.92603",东莞,3331,1421,1382
990848,"113.607225,22.930529",东莞,0,0,0
992463,"113.607225,22.935029",东莞,0,0,0
990849,"113.612113,22.930529",东莞,256,205,59
992464,"113.612113,22.935029",东莞,0,0,0
987620,"113.617001,22.92153",东莞,2651,768,1191
989235,"113.617001,22.92603",东莞,335,79,91
987621,"113.621889,22.92153",东莞,1855,474,1019
989236,"113.621889,22.92603",东莞,3307,727,1203
990850,"113.617001,22.930529",东莞,2651,652,920
992465,"113.617001,22.935029",东莞,1440,771,339
990851,"113.621889,22.930529",东莞,0,0,0
992466,"113.621889,22.935029",东莞,312,52,188
982777,"113.626778,22.908031",东莞,1535,1114,2189
984392,"113.626778,22.912531",东莞,3824,2098,1737
986007,"113.626778,22.91703",东莞,1380,334,1260
982778,"113.631666,22.908031",东莞,0,0,0
984393,"113.631666,22.912531",东莞,3543,1031,1013
982779,"113.636554,22.908031",东莞,2413,1065,3049
984394,"113.636554,22.912531",东莞,6207,1373,3782
986008,"113.631666,22.91703",东莞,1914,335,934
986009,"113.636554,22.91703",东莞,1062,224,690
987622,"113.626778,22.92153",东莞,3436,704,2581
989237,"113.626778,22.92603",东莞,121,251,477
990852,"113.626778,22.930529",东莞,2575,971,1797
992467,"113.626778,22.935029",东莞,0,0,0
987623,"113.631666,22.92153",东莞,975,166,882
989238,"113.631666,22.92603",东莞,7559,1750,3447
987624,"113.636554,22.92153",东莞,0,0,0
989239,"113.636554,22.92603",东莞,736,200,668
990853,"113.631666,22.930529",东莞,0,0,0
992468,"113.631666,22.935029",东莞,0,0,0
990854,"113.636554,22.930529",东莞,7034,1889,2547
992469,"113.636554,22.935029",东莞,5235,1538,3542
1005369,"113.538789,22.971026",东莞,0,0,0
1006984,"113.538789,22.975526",东莞,0,0,0
1010213,"113.533901,22.984525",东莞,0,0,0
1008599,"113.538789,22.980025",东莞,0,0,0
1010214,"113.538789,22.984525",东莞,0,0,0
1015057,"113.529013,22.998024",东莞,0,0,0
1016672,"113.529013,23.002523",东莞,0,0,0
1011828,"113.533901,22.989024",东莞,0,0,0
1013443,"113.533901,22.993524",东莞,0,0,0
1011829,"113.538789,22.989024",东莞,0,0,0
1013444,"113.538789,22.993524",东莞,0,0,0
1015058,"113.533901,22.998024",东莞,0,0,0
1016673,"113.533901,23.002523",东莞,0,0,0
1015059,"113.538789,22.998024",东莞,0,0,0
1016674,"113.538789,23.002523",东莞,0,0,0
995681,"113.548566,22.944028",东莞,0,0,0
997296,"113.548566,22.948528",东莞,0,0,0
998911,"113.548566,22.953027",东莞,0,0,0
994067,"113.553454,22.939528",东莞,0,0,0
995682,"113.553454,22.944028",东莞,0,0,0
997297,"113.553454,22.948528",东莞,0,0,0
998912,"113.553454,22.953027",东莞,0,0,0
1000525,"113.543678,22.957527",东莞,0,0,0
1002140,"113.543678,22.962027",东莞,0,0,0
1000526,"113.548566,22.957527",东莞,0,0,0
1002141,"113.548566,22.962027",东莞,0,0,0
1003755,"113.543678,22.966526",东莞,0,0,0
1003756,"113.548566,22.966526",东莞,0,0,0
1000527,"113.553454,22.957527",东莞,625,1082,253
1002142,"113.553454,22.962027",东莞,0,0,0
1003757,"113.553454,22.966526",东莞,0,0,0
994068,"113.558342,22.939528",东莞,0,0,0
995683,"113.558342,22.944028",东莞,0,0,0
994069,"113.563231,22.939528",东莞,0,0,0
995684,"113.563231,22.944028",东莞,0,0,0
997298,"113.558342,22.948528",东莞,0,0,0
998913,"113.558342,22.953027",东莞,0,0,0
997299,"113.563231,22.948528",东莞,20,107,99
998914,"113.563231,22.953027",东莞,0,0,0
994070,"113.568119,22.939528",东莞,0,0,0
995685,"113.568119,22.944028",东莞,0,0,0
994071,"113.573007,22.939528",东莞,0,0,0
995686,"113.573007,22.944028",东莞,0,0,0
997300,"113.568119,22.948528",东莞,1050,4297,1131
998915,"113.568119,22.953027",东莞,0,0,0
997301,"113.573007,22.948528",东莞,0,0,0
998916,"113.573007,22.953027",东莞,0,0,0
1000528,"113.558342,22.957527",东莞,1202,587,552
1002143,"113.558342,22.962027",东莞,0,0,0
1000529,"113.563231,22.957527",东莞,0,0,0
1002144,"113.563231,22.962027",东莞,0,0,0
1003758,"113.558342,22.966526",东莞,0,14,0
1003759,"113.563231,22.966526",东莞,1507,2452,1380
1000530,"113.568119,22.957527",东莞,0,0,0
1002145,"113.568119,22.962027",东莞,0,0,0
1000531,"113.573007,22.957527",东莞,0,0,0
1002146,"113.573007,22.962027",东莞,0,0,0
1003760,"113.568119,22.966526",东莞,0,0,0
1003761,"113.573007,22.966526",东莞,0,0,0
1005370,"113.543678,22.971026",东莞,0,0,0
1006985,"113.543678,22.975526",东莞,0,0,0
1005371,"113.548566,22.971026",东莞,0,0,0
1006986,"113.548566,22.975526",东莞,2463,1498,783
1008600,"113.543678,22.980025",东莞,0,0,0
1010215,"113.543678,22.984525",东莞,0,0,0
1008601,"113.548566,22.980025",东莞,576,247,263
1010216,"113.548566,22.984525",东莞,23,11,74
1005372,"113.553454,22.971026",东莞,0,0,0
1006987,"113.553454,22.975526",东莞,0,0,0
1008602,"113.553454,22.980025",东莞,186,201,143
1010217,"113.553454,22.984525",东莞,0,0,0
1011830,"113.543678,22.989024",东莞,0,0,0
1013445,"113.543678,22.993524",东莞,68,618,119
1011831,"113.548566,22.989024",东莞,0,0,0
1013446,"113.548566,22.993524",东莞,0,0,0
1015060,"113.543678,22.998024",东莞,0,0,0
1016675,"113.543678,23.002523",东莞,910,2023,552
1015061,"113.548566,22.998024",东莞,0,0,0
1016676,"113.548566,23.002523",东莞,160,681,170
1011832,"113.553454,22.989024",东莞,0,0,0
1013447,"113.553454,22.993524",东莞,0,0,0
1015062,"113.553454,22.998024",东莞,0,0,0
1016677,"113.553454,23.002523",东莞,0,0,0
1005373,"113.558342,22.971026",东莞,0,0,0
1006988,"113.558342,22.975526",东莞,0,0,0
1005374,"113.563231,22.971026",东莞,0,0,0
1006989,"113.563231,22.975526",东莞,0,0,0
1008603,"113.558342,22.980025",东莞,0,0,0
1010218,"113.558342,22.984525",东莞,646,842,257
1008604,"113.563231,22.980025",东莞,0,0,0
1010219,"113.563231,22.984525",东莞,0,0,0
1005375,"113.568119,22.971026",东莞,11,77,0
1006990,"113.568119,22.975526",东莞,49,97,59
1005376,"113.573007,22.971026",东莞,0,0,0
1006991,"113.573007,22.975526",东莞,0,0,0
1008605,"113.568119,22.980025",东莞,0,0,0
1010220,"113.568119,22.984525",东莞,0,0,0
1008606,"113.573007,22.980025",东莞,1212,3425,581
1010221,"113.573007,22.984525",东莞,0,0,0
1011833,"113.558342,22.989024",东莞,0,0,0
1013448,"113.558342,22.993524",东莞,1419,561,372
1011834,"113.563231,22.989024",东莞,1327,3725,515
1013449,"113.563231,22.993524",东莞,0,0,0
1015063,"113.558342,22.998024",东莞,0,0,0
1016678,"113.558342,23.002523",东莞,1188,279,305
1015064,"113.563231,22.998024",东莞,0,0,0
1016679,"113.563231,23.002523",东莞,0,0,0
1011835,"113.568119,22.989024",东莞,0,0,0
1013450,"113.568119,22.993524",东莞,0,0,0
1011836,"113.573007,22.989024",东莞,0,0,0
1013451,"113.573007,22.993524",东莞,804,2474,341
1015065,"113.568119,22.998024",东莞,0,0,0
1016680,"113.568119,23.002523",东莞,3521,2920,1168
1015066,"113.573007,22.998024",东莞,0,0,0
1016681,"113.573007,23.002523",东莞,0,0,0
1019901,"113.524125,23.011523",东莞,0,0,0
1021516,"113.524125,23.016022",东莞,0,0,0
1023130,"113.519236,23.020522",东莞,0,0,0
1024745,"113.519236,23.025022",东莞,0,0,0
1023131,"113.524125,23.020522",东莞,0,0,0
1024746,"113.524125,23.025022",东莞,0,0,0
1026360,"113.519236,23.029521",东莞,0,0,0
1027975,"113.519236,23.034021",东莞,0,0,0
1026361,"113.524125,23.029521",东莞,0,0,0
1027976,"113.524125,23.034021",东莞,0,0,0
1018287,"113.529013,23.007023",东莞,0,0,0
1019902,"113.529013,23.011523",东莞,0,0,0
1021517,"113.529013,23.016022",东莞,0,0,0
1018288,"113.533901,23.007023",东莞,0,0,0
1018289,"113.538789,23.007023",东莞,0,0,0
1019903,"113.533901,23.011523",东莞,0,0,0
1021518,"113.533901,23.016022",东莞,0,0,0
1019904,"113.538789,23.011523",东莞,1179,3020,1225
1021519,"113.538789,23.016022",东莞,0,0,0
1023132,"113.529013,23.020522",东莞,0,0,0
1024747,"113.529013,23.025022",东莞,2344,8752,1170
1026362,"113.529013,23.029521",东莞,680,5287,504
1027977,"113.529013,23.034021",东莞,0,0,0
1023133,"113.533901,23.020522",东莞,74,65,130
1024748,"113.533901,23.025022",东莞,0,0,0
1023134,"113.538789,23.020522",东莞,0,0,0
1024749,"113.538789,23.025022",东莞,260,593,616
1026363,"113.533901,23.029521",东莞,0,0,0
1027978,"113.533901,23.034021",东莞,0,0,0
1026364,"113.538789,23.029521",东莞,1908,1339,1728
1027979,"113.538789,23.034021",东莞,0,0,0
1029590,"113.519236,23.038521",东莞,0,0,0
1031205,"113.519236,23.04302",东莞,0,0,0
1029591,"113.524125,23.038521",东莞,149,592,148
1031206,"113.524125,23.04302",东莞,1694,14329,1197
1032821,"113.524125,23.04752",东莞,0,0,0
1029592,"113.529013,23.038521",东莞,0,0,0
1031207,"113.529013,23.04302",东莞,43,49,40
1032822,"113.529013,23.04752",东莞,0,0,0
1034437,"113.529013,23.052019",东莞,0,0,0
1029593,"113.533901,23.038521",东莞,0,0,0
1031208,"113.533901,23.04302",东莞,0,0,0
1029594,"113.538789,23.038521",东莞,1130,1388,521
1031209,"113.538789,23.04302",东莞,0,0,0
1032823,"113.533901,23.04752",东莞,4654,2824,1034
1034438,"113.533901,23.052019",东莞,0,0,0
1032824,"113.538789,23.04752",东莞,928,666,154
1034439,"113.538789,23.052019",东莞,8990,7208,1926
1036052,"113.529013,23.056519",东莞,0,0,0
1036053,"113.533901,23.056519",东莞,0,0,0
1036054,"113.538789,23.056519",东莞,0,0,0
1037668,"113.533901,23.061019",东莞,0,0,0
1037669,"113.538789,23.061019",东莞,547,347,120
1039284,"113.538789,23.065518",东莞,1220,1443,348
1018290,"113.543678,23.007023",东莞,0,0,0
1018291,"113.548566,23.007023",东莞,0,0,0
1019905,"113.543678,23.011523",东莞,0,0,0
1021520,"113.543678,23.016022",东莞,0,0,0
1019906,"113.548566,23.011523",东莞,0,0,0
1021521,"113.548566,23.016022",东莞,0,0,0
1018292,"113.553454,23.007023",东莞,1233,1020,533
1019907,"113.553454,23.011523",东莞,13,22,48
1021522,"113.553454,23.016022",东莞,432,759,685
1023135,"113.543678,23.020522",东莞,146,157,106
1024750,"113.543678,23.025022",东莞,0,0,0
1023136,"113.548566,23.020522",东莞,885,1719,640
1024751,"113.548566,23.025022",东莞,0,0,0
1026365,"113.543678,23.029521",东莞,0,0,0
1027980,"113.543678,23.034021",东莞,0,0,0
1026366,"113.548566,23.029521",东莞,197,354,229
1027981,"113.548566,23.034021",东莞,0,0,0
1023137,"113.553454,23.020522",东莞,0,0,0
1024752,"113.553454,23.025022",东莞,0,0,0
1026367,"113.553454,23.029521",东莞,498,1579,299
1027982,"113.553454,23.034021",东莞,0,0,0
1018293,"113.558342,23.007023",东莞,0,0,0
1018294,"113.563231,23.007023",东莞,1323,999,496
1019908,"113.558342,23.011523",东莞,285,46,89
1021523,"113.558342,23.016022",东莞,209,73,189
1019909,"113.563231,23.011523",东莞,0,0,0
1021524,"113.563231,23.016022",东莞,0,0,0
1018295,"113.568119,23.007023",东莞,0,0,0
1018296,"113.573007,23.007023",东莞,0,0,0
1019910,"113.568119,23.011523",东莞,1077,1074,962
1021525,"113.568119,23.016022",东莞,442,993,174
1019911,"113.573007,23.011523",东莞,0,0,0
1021526,"113.573007,23.016022",东莞,0,0,0
1023138,"113.558342,23.020522",东莞,0,0,0
1024753,"113.558342,23.025022",东莞,469,1346,226
1023139,"113.563231,23.020522",东莞,0,0,0
1024754,"113.563231,23.025022",东莞,0,0,0
1026368,"113.558342,23.029521",东莞,0,0,0
1027983,"113.558342,23.034021",东莞,861,637,463
1026369,"113.563231,23.029521",东莞,0,0,0
1027984,"113.563231,23.034021",东莞,0,0,0
1023140,"113.568119,23.020522",东莞,1883,4887,876
1024755,"113.568119,23.025022",东莞,0,0,0
1023141,"113.573007,23.020522",东莞,0,0,0
1024756,"113.573007,23.025022",东莞,349,562,133
1026370,"113.568119,23.029521",东莞,83,160,14
1027985,"113.568119,23.034021",东莞,64,30,54
1026371,"113.573007,23.029521",东莞,0,0,0
1027986,"113.573007,23.034021",东莞,0,0,0
1029595,"113.543678,23.038521",东莞,0,0,0
1031210,"113.543678,23.04302",东莞,0,0,0
1029596,"113.548566,23.038521",东莞,263,2078,144
1031211,"113.548566,23.04302",东莞,0,0,0
1032825,"113.543678,23.04752",东莞,0,0,0
1034440,"113.543678,23.052019",东莞,2213,3039,615
1032826,"113.548566,23.04752",东莞,0,0,0
1034441,"113.548566,23.052019",东莞,1217,9316,1367
1029597,"113.553454,23.038521",东莞,0,0,0
1031212,"113.553454,23.04302",东莞,0,0,0
1032827,"113.553454,23.04752",东莞,0,0,0
1034442,"113.553454,23.052019",东莞,73,27,34
1036055,"113.543678,23.056519",东莞,0,0,0
1036056,"113.548566,23.056519",东莞,2210,5183,973
1037670,"113.543678,23.061019",东莞,185,32,103
1039285,"113.543678,23.065518",东莞,913,2793,410
1037671,"113.548566,23.061019",东莞,0,0,0
1039286,"113.548566,23.065518",东莞,213,1137,266
1036057,"113.553454,23.056519",东莞,0,0,0
1037672,"113.553454,23.061019",东莞,687,959,2359
1039287,"113.553454,23.065518",东莞,0,0,0
1029598,"113.558342,23.038521",东莞,0,0,0
1031213,"113.558342,23.04302",东莞,1728,1010,911
1029599,"113.563231,23.038521",东莞,0,0,0
1031214,"113.563231,23.04302",东莞,0,0,0
1032828,"113.558342,23.04752",东莞,0,0,0
1034443,"113.558342,23.052019",东莞,109,126,41
1032829,"113.563231,23.04752",东莞,69,13,10
1034444,"113.563231,23.052019",东莞,286,49,74
1029600,"113.568119,23.038521",东莞,1717,2938,1092
1031215,"113.568119,23.04302",东莞,0,0,0
1029601,"113.573007,23.038521",东莞,84,216,51
1031216,"113.573007,23.04302",东莞,1139,528,565
1032830,"113.568119,23.04752",东莞,458,85,229
1034445,"113.568119,23.052019",东莞,3996,1570,1248
1032831,"113.573007,23.04752",东莞,7604,4182,1988
1034446,"113.573007,23.052019",东莞,616,235,280
1036058,"113.558342,23.056519",东莞,1695,1487,588
1036059,"113.563231,23.056519",东莞,4298,2768,1565
1037673,"113.558342,23.061019",东莞,465,359,313
1039288,"113.558342,23.065518",东莞,90,322,81
1037674,"113.563231,23.061019",东莞,1429,2384,443
1039289,"113.563231,23.065518",东莞,0,0,0
1036060,"113.568119,23.056519",东莞,2042,1393,872
1036061,"113.573007,23.056519",东莞,3424,2004,1465
1037675,"113.568119,23.061019",东莞,3605,5395,1099
1039290,"113.568119,23.065518",东莞,0,0,0
1037676,"113.573007,23.061019",东莞,6005,1720,2503
1039291,"113.573007,23.065518",东莞,0,0,0
